,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,basement_exist,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15
19933,7548301044,2014-07-10,342500.0,2,1.5,1320,826,2.0,3,8,1100,1.0,2008,98144,47.5879,-122.304,1340,1213
19936,3278600900,2014-12-31,443000.0,3,2.5,1780,2778,2.0,3,8,1530,1.0,2007,98126,47.5487,-122.37200000000001,1380,1998
19938,925059311,2014-07-22,810000.0,4,2.5,2910,6555,2.0,3,9,2910,0.0,2005,98033,47.6659,-122.17200000000001,2910,10419
19942,5015001452,2015-04-14,950000.0,3,2.5,2280,2296,3.0,3,9,1890,1.0,2013,98112,47.6256,-122.29899999999999,1390,4000
19944,3821700038,2014-10-01,305000.0,3,3.0,1290,1112,3.0,3,7,1290,0.0,2008,98125,47.7282,-122.296,1230,9000
19948,9510861140,2014-07-14,711000.0,3,2.5,2550,5376,2.0,3,9,2550,0.0,2004,98052,47.6647,-122.083,2250,4050
19949,3277801431,2014-08-27,268500.0,3,2.25,1140,977,2.0,3,7,850,1.0,2008,98126,47.5439,-122.375,1140,976
19950,1760650750,2014-10-06,320000.0,4,2.5,2300,3825,2.0,3,7,2300,0.0,2012,98042,47.3594,-122.08200000000001,2110,3825
19951,1607100038,2014-09-21,500000.0,4,3.25,2670,5001,1.0,3,9,1640,1.0,2013,98108,47.5666,-122.29299999999999,1610,5001
19954,8562770110,2014-10-27,600000.0,3,3.5,2710,3290,2.0,3,8,1650,1.0,2006,98027,47.5367,-122.072,2440,3290
19956,9578500690,2015-03-27,430236.0,4,3.25,3444,5166,2.0,3,8,2714,1.0,2014,98023,47.2966,-122.348,2848,5182
19958,2597490750,2015-04-28,689500.0,4,2.5,2050,2772,2.0,3,8,2050,0.0,2013,98029,47.5431,-122.01100000000001,1800,2886
19962,2325300037,2014-09-02,358000.0,3,3.25,1410,1442,3.0,3,8,1360,1.0,2006,98125,47.7183,-122.31700000000001,1500,1200
19963,1085623710,2014-07-14,447055.0,4,2.5,2448,4949,2.0,3,9,2448,0.0,2014,98030,47.3428,-122.179,2815,5446
19967,6371000100,2014-11-20,479000.0,2,2.25,1330,1380,2.0,3,8,1060,1.0,2005,98116,47.577,-122.41,1580,4802
19969,2781280300,2014-10-16,249900.0,3,2.5,1610,3517,2.0,3,8,1610,0.0,2005,98055,47.4496,-122.189,1830,2889
19973,1725059330,2015-03-27,1100000.0,4,2.5,2570,9470,2.0,3,9,2570,0.0,2006,98033,47.6548,-122.19,2570,10663
19974,7234601140,2014-11-13,685000.0,3,2.25,1710,1193,2.0,3,9,1140,1.0,2014,98122,47.6173,-122.31,1510,1193
19977,6371000148,2014-11-25,439108.0,2,1.5,1130,1340,2.0,3,8,910,1.0,2008,98116,47.5761,-122.41,1310,1340
19978,301400850,2015-02-20,260000.0,3,2.25,1489,2800,2.0,3,7,1489,0.0,2011,98002,47.3452,-122.215,1584,3200
19979,1123049232,2014-06-06,279000.0,5,2.5,2690,5557,2.0,3,7,2690,0.0,2012,98178,47.4914,-122.25299999999999,2090,10500
19980,3654200037,2015-03-30,380000.0,3,2.25,1530,1305,2.0,3,7,1116,1.0,2007,98177,47.7034,-122.35700000000001,1320,1427
19981,7299601790,2014-11-07,287000.0,3,2.5,1600,6315,2.0,3,8,1600,0.0,2013,98092,47.2611,-122.198,1608,4300
19986,9528104345,2014-09-23,475000.0,3,2.25,1190,1137,2.0,3,7,960,1.0,1999,98115,47.677,-122.325,1190,1080
19987,3753000100,2014-08-28,399000.0,3,3.0,1520,1884,3.0,3,8,1520,0.0,2009,98125,47.7176,-122.28399999999999,1360,1939
19992,9828701507,2014-12-02,759000.0,3,2.25,1640,1873,3.0,3,8,1640,0.0,2014,98112,47.6196,-122.29700000000001,1640,3920
19993,3362400432,2014-06-11,547500.0,3,3.5,1650,2262,3.0,3,8,1650,0.0,2010,98103,47.6823,-122.34700000000001,1620,3166
19996,8850000018,2014-10-01,412000.0,3,2.5,1200,813,3.0,3,9,1200,0.0,2010,98144,47.5894,-122.315,1750,4365
19997,9524100207,2015-01-30,245000.0,2,1.5,690,1058,2.0,3,7,690,0.0,2005,98103,47.6951,-122.34299999999999,690,1058
19999,7663700973,2014-05-22,321000.0,3,2.25,1347,1292,3.0,3,7,1347,0.0,2010,98125,47.7306,-122.291,1480,1865
20005,9834201366,2014-12-16,429900.0,3,2.0,1490,1286,3.0,3,8,1490,0.0,2014,98144,47.57,-122.288,1420,1230
20007,301402120,2014-06-25,240000.0,3,2.25,1481,2820,2.0,3,7,1481,0.0,2012,98002,47.3457,-122.21700000000001,1481,3028
20008,6382500076,2014-09-10,566950.0,3,3.0,1730,1902,3.0,3,8,1730,0.0,2014,98117,47.6944,-122.37700000000001,1830,1804
20010,3126049446,2015-03-10,343000.0,3,3.5,1130,1449,3.0,3,7,1130,0.0,2005,98103,47.6968,-122.348,1130,1200
20013,7228500037,2015-05-05,555000.0,2,1.5,1190,1361,2.0,3,8,1190,0.0,2007,98122,47.6161,-122.302,1280,3360
20014,3814900750,2014-07-16,399440.0,4,2.5,2311,4396,2.0,3,9,2311,0.0,2014,98092,47.3276,-122.163,2458,4616
20015,1294300038,2014-07-11,450000.0,3,2.5,1810,914,3.0,3,8,1380,1.0,2008,98116,47.5732,-122.387,1810,914
20018,1085623250,2015-03-31,415000.0,4,2.5,2544,4071,2.0,3,9,2544,0.0,2013,98030,47.341,-122.179,2358,4179
20019,2025049192,2014-10-21,527500.0,3,2.5,1380,1389,3.0,3,8,1380,0.0,2008,98102,47.6427,-122.32700000000001,1380,1249
20024,2619950110,2014-06-24,415000.0,3,2.5,2280,6031,2.0,3,8,2280,0.0,2011,98019,47.7322,-121.96600000000001,2430,7200
20027,3438500037,2015-04-05,545000.0,5,4.0,1680,7268,1.0,3,8,1370,1.0,2008,98106,47.5571,-122.35600000000001,2040,8259
20029,8856004786,2014-07-29,275000.0,3,2.5,2217,8019,2.0,3,7,2217,0.0,2009,98001,47.2776,-122.251,1470,8037
20030,7708200600,2014-07-18,498000.0,3,2.5,2480,4136,2.0,3,8,2480,0.0,2009,98059,47.493,-122.147,2510,4314
20031,9492500090,2014-05-27,754950.0,3,2.5,2610,7256,2.0,3,9,2610,0.0,2014,98033,47.695,-122.18,2610,7206
20038,8648900110,2014-08-26,555000.0,3,2.5,1940,3211,2.0,3,8,1940,0.0,2009,98027,47.5644,-122.09299999999999,1880,3078
20039,6791400100,2014-09-10,353000.0,4,2.5,2210,13721,2.0,3,8,2210,0.0,2009,98042,47.3122,-122.039,1850,12951
20040,2768301477,2015-04-25,539000.0,3,2.25,1280,1187,2.0,3,8,1080,1.0,2008,98107,47.6651,-122.368,1280,1681
20042,8562780110,2014-12-02,325000.0,2,2.25,1230,1078,2.0,3,7,1160,1.0,2008,98027,47.5324,-122.073,1240,817
20043,8032700110,2015-04-09,650000.0,3,2.5,1480,2159,3.0,3,8,1480,0.0,2007,98103,47.6533,-122.34100000000001,1480,1554
20044,5635100090,2015-02-25,379950.0,4,2.5,2612,5850,2.0,3,8,2612,0.0,2014,98030,47.3751,-122.189,2419,8984
20047,3449000300,2014-06-09,379000.0,4,1.5,2020,7560,1.0,4,7,2020,0.0,1960,98059,47.501999999999995,-122.146,1410,8080
20048,8562770490,2015-03-30,571000.0,3,2.5,2140,2867,2.0,3,8,1960,1.0,2005,98027,47.5357,-122.073,2280,2836
20049,3052700464,2014-10-24,475000.0,3,2.25,1380,1621,2.0,3,8,1140,1.0,2007,98117,47.678000000000004,-122.375,1460,1403
20050,9276200569,2014-05-09,769900.0,4,3.5,2730,3047,2.0,3,8,2400,1.0,2006,98116,47.5797,-122.391,1980,4600
20052,2883200524,2014-05-12,635000.0,3,2.5,1570,1433,3.0,3,8,1570,0.0,2010,98103,47.6858,-122.336,1570,2652
20054,1383800015,2015-01-08,524000.0,3,2.25,1370,1007,3.0,3,8,1330,1.0,2009,98107,47.6682,-122.361,1570,1635
20055,1441000090,2014-11-26,485000.0,4,3.5,3273,5115,2.0,3,8,2671,1.0,2014,98055,47.4477,-122.204,2996,5100
20057,9528101214,2014-10-24,650000.0,3,3.5,1494,1262,3.0,3,8,1494,0.0,2011,98115,47.6826,-122.324,1494,1264
20059,1085623640,2014-09-24,428900.0,4,2.5,2598,5553,2.0,3,9,2598,0.0,2014,98092,47.3412,-122.178,2502,4900
20060,7299601460,2014-06-23,329900.0,3,2.5,2242,4995,2.0,3,8,2242,0.0,2011,98092,47.2595,-122.20200000000001,1798,4942
20061,1070000110,2014-12-18,1040000.0,4,2.5,2830,5932,2.0,3,9,2830,0.0,2014,98199,47.6479,-122.40799999999999,2840,5593
20063,7436700090,2014-05-29,449950.0,4,2.75,2320,4344,2.0,3,8,2320,0.0,2012,98059,47.4862,-122.163,2310,3770
20066,2767704252,2014-11-03,478000.0,3,3.25,1430,1348,2.0,3,8,1160,1.0,2008,98107,47.6743,-122.374,1160,1265
20072,7625702437,2015-01-15,389000.0,3,2.5,1350,874,3.0,3,8,1270,1.0,2006,98136,47.5491,-122.387,1350,886
20073,5416510490,2014-07-08,355000.0,4,2.75,3000,5470,2.0,3,8,3000,0.0,2005,98038,47.3613,-122.038,2420,4891
20074,1123059125,2014-12-08,551500.0,4,2.5,2950,10003,2.0,3,9,2950,0.0,2006,98059,47.489,-122.14,2790,9323
20075,7237450110,2014-07-01,417838.0,4,2.5,2530,5048,2.0,3,8,2530,0.0,2014,98038,47.3559,-122.06299999999999,2530,4359
20077,2025049206,2014-06-11,399950.0,2,1.0,710,1131,2.0,4,7,710,0.0,1943,98102,47.6413,-122.329,1370,1173
20078,5631500941,2014-07-15,740000.0,4,2.5,3050,8000,2.0,3,9,3050,0.0,2007,98028,47.7465,-122.23100000000001,1910,8000
20079,8562780490,2015-02-23,335000.0,3,2.5,1150,683,2.0,3,7,1150,0.0,2013,98027,47.5323,-122.071,1150,755
20083,2461900492,2014-05-11,368000.0,3,2.5,1370,1350,2.0,3,7,1010,1.0,2007,98136,47.5534,-122.382,1450,6000
20089,9284801500,2014-12-11,399950.0,3,3.0,1860,2875,2.0,3,8,1710,1.0,2009,98126,47.5511,-122.37299999999999,1350,4830
20090,7217400389,2015-04-01,547500.0,3,3.25,1720,1977,2.0,3,8,1360,1.0,2007,98122,47.6127,-122.29899999999999,1720,3420
20093,6021503706,2014-10-14,329900.0,2,2.5,980,1021,3.0,3,8,980,0.0,2008,98117,47.6844,-122.387,980,1023
20094,475000176,2014-12-22,436000.0,3,2.5,1150,1193,2.0,3,8,1020,1.0,2006,98107,47.6684,-122.365,1450,1640
20095,1220000367,2014-07-16,320000.0,3,2.5,1820,1855,2.0,3,8,1570,1.0,2008,98166,47.4643,-122.346,1470,6900
20098,3818400110,2014-08-26,520000.0,4,2.5,2900,4950,2.0,3,8,2900,0.0,2004,98028,47.7717,-122.236,2590,4950
20099,7702080110,2014-10-16,535000.0,5,2.75,2620,6389,2.0,3,9,2620,0.0,2007,98028,47.77,-122.236,2620,4504
20100,952002250,2015-03-24,407000.0,2,2.5,1340,999,2.0,3,8,940,1.0,2008,98116,47.5655,-122.38600000000001,1470,1436
20102,3448000542,2014-08-11,290000.0,2,1.5,1076,1060,3.0,3,7,1076,0.0,2006,98125,47.7167,-122.29799999999999,1076,1060
20104,2770601696,2014-07-03,439990.0,3,2.5,1930,1348,2.0,3,8,1300,1.0,2005,98199,47.6513,-122.384,1630,6000
20105,9834201145,2015-02-22,635000.0,4,2.5,2880,3091,2.0,3,9,1940,1.0,2014,98144,47.5711,-122.286,1560,4080
20106,3575305452,2014-07-17,635000.0,4,2.25,2240,5000,2.0,3,8,2240,0.0,2013,98074,47.6212,-122.05799999999999,1760,7500
20107,6181500100,2015-04-29,351000.0,3,2.5,2594,4455,2.0,3,8,2594,0.0,2012,98001,47.3054,-122.27600000000001,2981,4950
20108,2767604074,2014-08-22,437500.0,2,1.5,1210,1232,3.0,3,8,1210,0.0,2007,98107,47.6712,-122.39,1330,1174
20109,2872100345,2014-05-30,919204.0,4,3.5,3760,5000,2.0,3,9,2860,1.0,2014,98117,47.6826,-122.39399999999999,1340,5000
20112,3528900768,2015-01-14,675000.0,3,3.25,1510,2064,2.0,3,8,1220,1.0,2008,98109,47.6398,-122.345,1670,2594
20113,3885802135,2014-06-10,899900.0,4,2.5,2580,3909,2.0,3,8,2580,0.0,2013,98033,47.6852,-122.21,1820,5772
20114,3336500190,2015-01-30,252000.0,3,2.5,1670,4020,2.0,3,7,1670,0.0,2009,98118,47.53,-122.26799999999999,1670,4020
20116,1890000170,2014-10-29,552000.0,3,2.5,1280,1920,3.0,3,8,1280,0.0,2009,98105,47.6621,-122.324,1450,1900
20117,5137800130,2015-04-07,388500.0,4,2.5,2718,6197,2.0,3,8,2718,0.0,2006,98092,47.3255,-122.164,2667,5000
20121,6056110430,2014-09-30,629000.0,3,2.5,2160,1912,2.0,3,9,1970,1.0,2014,98118,47.5642,-122.292,1810,2653
20122,2916200091,2015-03-03,734000.0,4,2.5,2180,7204,2.0,3,8,2180,0.0,2014,98133,47.7221,-122.352,1500,7650
20123,1773100980,2014-06-18,309000.0,3,2.25,1490,1294,2.0,3,7,1220,1.0,2010,98106,47.5569,-122.363,1490,1283
20124,1123059126,2014-07-03,554950.0,3,2.5,2950,10254,2.0,3,9,2950,0.0,2006,98059,47.4888,-122.14,2800,9323
20129,9264450460,2014-06-03,309000.0,5,2.75,2481,4045,2.0,3,8,2481,0.0,2014,98001,47.2602,-122.28399999999999,2363,4175
20130,7694200430,2014-06-25,328423.0,3,2.5,1730,3600,2.0,3,8,1730,0.0,2014,98146,47.5019,-122.34,2030,3600
20131,7548301041,2014-06-23,345000.0,3,1.5,1420,1192,2.0,3,8,1140,1.0,2008,98144,47.5881,-122.304,1340,1213
20133,2771102144,2014-05-02,385000.0,3,3.25,1320,1327,2.0,3,8,1040,1.0,2008,98199,47.6506,-122.383,1440,1263
20134,7011201476,2015-03-18,459000.0,2,2.25,1010,1107,2.0,3,8,710,1.0,2006,98119,47.6363,-122.37100000000001,1140,1531
20135,53500020,2015-01-14,248000.0,3,2.5,1870,4046,2.0,3,7,1870,0.0,2007,98042,47.342,-122.059,2130,4800
20137,8091670020,2014-08-01,379000.0,4,2.5,2260,5824,2.0,3,8,2260,0.0,2011,98038,47.3496,-122.042,2240,5561
20139,3629960680,2014-09-26,395000.0,2,2.25,1620,1841,2.0,3,8,1540,1.0,2004,98029,47.5483,-122.00399999999999,1530,1831
20140,8562770250,2014-05-07,535000.0,3,2.5,2280,2289,2.0,3,8,1880,1.0,2006,98027,47.5375,-122.073,2280,2425
20141,1102000514,2014-10-22,970000.0,5,3.5,3400,9804,2.0,3,9,2550,1.0,2008,98118,47.543,-122.266,2380,7440
20142,1773100275,2015-02-01,205000.0,2,1.5,830,1020,2.0,3,7,830,0.0,2006,98106,47.5604,-122.363,830,1379
20143,321030010,2014-10-15,310000.0,4,2.5,2310,7384,2.0,3,8,2310,0.0,2010,98042,47.3737,-122.165,2310,7800
20146,7967000130,2015-04-01,370228.0,4,3.0,2050,4000,2.0,3,8,2050,0.0,2014,98001,47.3525,-122.275,2050,4000
20151,9578060660,2014-05-13,502000.0,4,2.5,2040,5616,2.0,3,8,2040,0.0,2012,98028,47.7737,-122.238,2380,4737
20155,8562901100,2014-12-30,550000.0,3,2.5,2430,5400,2.0,3,8,2430,0.0,2007,98074,47.6062,-122.057,2640,11990
20156,6979970080,2014-05-13,525000.0,3,3.5,2876,5086,2.0,3,8,2360,1.0,2007,98072,47.7511,-122.17299999999999,2390,4419
20160,8129700728,2015-04-14,660000.0,3,2.5,1780,1729,2.0,3,8,1080,1.0,2008,98103,47.6594,-122.355,1780,1741
20161,3832080440,2014-12-09,261950.0,3,2.5,1880,5000,2.0,3,7,1880,0.0,2010,98042,47.3359,-122.054,2260,5000
20170,123039376,2014-08-20,535000.0,4,2.75,2360,15100,1.0,3,8,2360,0.0,2014,98146,47.5117,-122.365,1440,13346
20174,7899800851,2015-04-23,300500.0,2,1.5,1190,801,3.0,3,8,1190,0.0,2010,98106,47.5212,-122.35799999999999,1190,810
20177,626059127,2014-11-17,614000.0,3,2.5,2830,5831,2.0,3,9,2830,0.0,2010,98011,47.7744,-122.22399999999999,2830,6064
20178,1459920190,2014-12-04,385000.0,4,2.5,2630,5701,2.0,3,7,2630,0.0,2010,98042,47.375,-122.16,2770,5939
20179,3574750020,2014-06-25,594000.0,4,2.75,2720,4613,2.0,3,9,2720,0.0,2005,98028,47.7352,-122.223,2830,4836
20183,7237450190,2014-08-06,430760.0,5,2.75,2710,4685,2.0,3,8,2710,0.0,2014,98038,47.3555,-122.06200000000001,2710,4449
20185,6003500743,2014-05-19,640000.0,2,2.25,1540,958,3.0,3,9,1540,0.0,2007,98122,47.6179,-122.318,1410,958
20191,1327600190,2015-04-10,454950.0,4,2.5,2413,5701,2.0,3,8,2413,0.0,2014,98042,47.3731,-122.15899999999999,2380,5725
20192,4187000250,2015-04-13,475000.0,4,2.5,2500,4500,2.0,3,7,2500,0.0,2010,98059,47.4928,-122.149,2230,4500
20194,1635500250,2014-11-24,570000.0,4,2.5,2890,5801,2.0,3,9,2890,0.0,2005,98028,47.7349,-122.238,2890,6286
20196,6601200250,2015-04-02,205000.0,4,2.5,1767,4500,2.0,3,8,1767,0.0,2006,98001,47.2607,-122.25,1949,4636
20197,9358001403,2014-09-03,380000.0,3,3.25,1450,1468,2.0,3,8,1100,1.0,2009,98126,47.5664,-122.37,1450,1478
20198,4216500020,2014-10-03,718000.0,5,2.75,2930,7663,2.0,3,9,2930,0.0,2013,98056,47.5308,-122.184,2750,10335
20203,9828702649,2014-10-28,515000.0,3,2.5,1510,1178,2.0,3,8,1060,1.0,2007,98122,47.6181,-122.301,1510,1210
20205,993000307,2014-05-23,360000.0,3,2.0,1270,1323,3.0,3,8,1270,0.0,2006,98103,47.6934,-122.34200000000001,1330,1323
20206,3362400094,2014-12-03,550000.0,3,2.25,1540,1005,3.0,3,8,1540,0.0,2008,98103,47.6827,-122.346,1510,1501
20210,3424069008,2014-06-06,585000.0,4,2.5,2430,4747,2.0,3,8,2430,0.0,2008,98027,47.5285,-122.031,1930,7200
20211,3277801586,2015-05-08,380000.0,3,2.25,1520,1464,2.0,3,8,1240,1.0,2010,98126,47.543,-122.375,1710,1464
20214,7548800050,2015-04-21,550000.0,3,3.75,1580,1303,2.0,3,8,1340,1.0,2010,98144,47.5875,-122.315,1560,1294
20218,9319800050,2015-04-21,790000.0,4,2.5,2650,5000,2.0,3,8,2650,0.0,2007,98116,47.5605,-122.396,1110,6250
20225,3630200460,2015-03-27,790000.0,3,2.75,2460,3600,2.0,3,9,2460,0.0,2007,98029,47.5409,-121.994,2570,3600
20226,3845101100,2015-01-21,392440.0,4,2.5,2547,4800,2.0,3,9,2547,0.0,2014,98092,47.2592,-122.194,2598,4800
20227,6792200066,2014-07-25,280000.0,4,2.25,1834,7460,2.0,3,8,1834,0.0,2012,98042,47.3568,-122.163,1979,9008
20230,9376301112,2014-10-31,457000.0,2,2.5,1380,1329,2.0,3,8,1050,1.0,2008,98117,47.6903,-122.37,1360,3750
20233,7694200380,2014-09-22,329780.0,3,2.5,1730,3600,2.0,3,8,1730,0.0,2014,98146,47.5014,-122.34,2030,3600
20237,2767604592,2014-06-19,607500.0,3,3.25,1530,1612,3.0,3,8,1530,0.0,2006,98107,47.6706,-122.37799999999999,1530,1611
20238,1332700020,2015-01-16,278000.0,2,2.25,1610,1968,2.0,4,7,1610,0.0,1979,98056,47.5184,-122.196,1950,1968
20242,6666830170,2014-08-11,778983.0,4,2.5,2490,5647,2.0,3,8,2490,0.0,2014,98052,47.7043,-122.11399999999999,2970,5450
20244,2895800380,2014-08-21,338800.0,4,2.25,1800,2752,2.0,3,8,1800,0.0,2014,98106,47.5165,-122.346,1800,2752
20247,3026059363,2014-10-31,575000.0,3,3.5,2514,1559,2.0,3,8,2024,1.0,2007,98034,47.7044,-122.209,2090,10454
20250,1355300009,2014-11-20,625000.0,2,2.25,1390,916,2.0,3,8,1165,1.0,2007,98122,47.6168,-122.314,1415,1488
20253,8096800500,2015-03-17,300000.0,3,2.5,1741,5701,2.0,3,8,1741,0.0,2012,98030,47.379,-122.184,2002,5700
20255,7237450130,2014-10-20,349990.0,4,2.5,2220,3561,2.0,3,8,2220,0.0,2014,98038,47.3561,-122.06299999999999,2530,4449
20256,3630130010,2014-07-14,650000.0,3,2.5,1910,4363,2.0,3,9,1910,0.0,2006,98029,47.5482,-121.99600000000001,1890,3732
20257,567000381,2015-03-28,378000.0,2,1.5,980,853,2.0,3,7,820,1.0,2009,98144,47.5925,-122.295,1130,1270
20258,1760650290,2015-02-05,313200.0,3,2.5,1950,4197,2.0,3,7,1950,0.0,2013,98042,47.3613,-122.081,2300,4178
20263,4187000660,2014-06-18,415000.0,4,2.5,2020,5501,2.0,3,7,2020,0.0,2010,98059,47.4937,-122.15,2020,5494
20265,8559300020,2014-05-28,499950.0,4,2.5,2798,4473,2.0,3,9,2798,0.0,2012,98055,47.4295,-122.205,2358,4593
20267,662440020,2015-02-26,380000.0,4,2.5,2420,4981,2.0,3,9,2420,0.0,2009,98038,47.3785,-122.023,2420,5000
20269,293810190,2014-11-04,456500.0,4,2.5,2400,6811,2.0,3,8,2400,0.0,2007,98059,47.4959,-122.15,2710,5314
20270,8091670190,2014-11-04,382495.0,3,2.5,1760,5390,1.0,3,8,1760,0.0,2014,98038,47.3482,-122.042,2310,5117
20271,1760650280,2015-03-06,324950.0,4,2.5,2110,4178,2.0,3,7,2110,0.0,2013,98042,47.3612,-122.081,2300,4142
20272,6306800010,2014-08-11,436472.0,4,2.5,2692,8392,2.0,3,9,2692,0.0,2014,98030,47.3519,-122.197,2574,14446
20273,982850010,2014-05-30,365250.0,3,2.25,1490,4522,2.0,3,7,1490,0.0,2009,98028,47.7611,-122.23299999999999,1580,4667
20276,5498100010,2015-03-24,425000.0,4,2.5,1940,4517,1.0,3,8,1190,1.0,2010,98028,47.776,-122.26,1910,10410
20277,7625702901,2015-03-11,302860.0,2,1.0,970,3279,2.0,3,7,790,1.0,2007,98136,47.5469,-122.383,1150,1351
20282,8669160460,2015-03-05,289950.0,3,2.5,2099,4275,2.0,3,7,2099,0.0,2010,98002,47.3521,-122.211,2099,4275
20283,2810100007,2015-05-06,419950.0,3,2.25,1250,811,3.0,3,8,1250,0.0,2014,98136,47.5419,-122.38799999999999,1250,1232
20284,6749700006,2014-07-15,306000.0,2,1.5,1090,1183,3.0,3,8,1090,0.0,2008,98103,47.6974,-122.34899999999999,1110,1384
20286,6666830430,2014-06-20,775950.0,4,2.5,2970,4400,2.0,3,8,2970,0.0,2014,98052,47.705,-122.11399999999999,3010,4892
20288,8080400177,2014-09-09,520000.0,2,1.75,1340,1368,2.0,3,7,1060,1.0,2006,98122,47.618,-122.311,2480,1707
20292,1972200426,2014-09-18,525000.0,2,2.75,1310,1268,3.5,3,8,1310,0.0,2007,98103,47.6534,-122.355,1350,1288
20295,7132300525,2015-04-11,500000.0,3,1.75,1530,825,3.0,3,8,1530,0.0,2015,98144,47.5929,-122.30799999999999,1580,1915
20296,7515000143,2014-08-05,399950.0,3,2.25,1360,1041,2.0,3,8,1094,1.0,2006,98117,47.6925,-122.375,1522,1382
20297,3395070440,2015-02-09,305000.0,3,2.5,1320,2480,2.0,3,7,1320,0.0,2005,98118,47.536,-122.28399999999999,1320,3240
20298,629650380,2015-01-23,255000.0,4,2.5,1660,6724,2.0,3,7,1660,0.0,2009,98001,47.25899999999999,-122.256,1544,6054
20299,1115600130,2014-09-30,415000.0,4,2.5,2891,6499,2.0,3,9,2891,0.0,2014,98001,47.3359,-122.257,2550,8383
20301,3413700130,2014-06-25,425000.0,3,2.5,2320,2267,3.0,3,8,2320,0.0,2009,98177,47.7027,-122.359,1240,1883
20303,255450380,2014-08-04,324747.0,3,2.5,2060,4742,2.0,3,8,2060,0.0,2014,98038,47.3706,-122.01700000000001,2370,4725
20305,1760650670,2014-08-12,270000.0,3,2.25,1400,3825,2.0,3,7,1400,0.0,2012,98042,47.3596,-122.08200000000001,2110,3825
20307,8129700743,2015-04-16,672000.0,3,2.5,1780,1647,2.0,3,8,1080,1.0,2008,98103,47.6597,-122.355,2000,1741
20308,3023000050,2015-01-29,310000.0,3,2.5,1760,10137,2.0,3,8,1760,0.0,2010,98038,47.355,-122.059,2000,6935
20312,8943600430,2015-04-23,389950.0,3,2.5,2283,3996,2.0,3,8,2283,0.0,2008,98031,47.4221,-122.19200000000001,1760,3992
20313,9429400170,2014-06-25,309620.0,3,2.5,1860,3730,2.0,3,8,1860,0.0,2012,98019,47.7442,-121.984,2110,4509
20314,3845101150,2014-07-01,399895.0,4,2.5,2701,4500,2.0,3,9,2701,0.0,2014,98092,47.2586,-122.194,2570,4800
20315,1085623560,2015-02-02,442515.0,4,2.5,2930,4875,2.0,3,9,2930,0.0,2014,98030,47.3421,-122.179,2815,4900
20316,263000255,2014-12-02,375000.0,3,2.25,1540,1561,3.0,3,8,1540,0.0,2010,98103,47.6991,-122.346,1540,1547
20317,7299600130,2014-07-02,309780.0,3,2.5,2242,4500,2.0,3,8,2242,0.0,2014,98092,47.2583,-122.198,2009,4500
20319,4253400098,2015-05-01,405000.0,2,3.0,1160,1073,2.0,3,7,880,1.0,2007,98144,47.5788,-122.315,1250,4812
20320,3814900380,2014-07-19,356250.0,3,2.5,2060,5115,2.0,3,9,2060,0.0,2014,98092,47.3261,-122.163,2648,4500
20321,6821101732,2015-02-19,550000.0,3,2.25,1230,875,3.0,3,8,1230,0.0,2013,98199,47.6521,-122.4,1760,5664
20322,3644100086,2014-05-05,340000.0,2,1.5,1160,1438,2.0,3,7,1160,0.0,2001,98144,47.5917,-122.295,1220,1740
20323,7237450080,2014-08-23,362865.0,4,2.5,2245,4301,2.0,3,8,2245,0.0,2014,98038,47.3555,-122.06299999999999,2530,4478
20331,3278600670,2014-05-23,235000.0,2,1.0,1140,1730,1.5,3,8,1010,1.0,2007,98126,47.5494,-122.37200000000001,1360,1730
20334,9544700500,2014-05-08,785000.0,3,2.75,3010,1842,2.0,3,9,3010,0.0,2011,98075,47.5836,-121.994,2950,4200
20335,2771603314,2015-04-16,475000.0,2,2.25,1060,925,2.0,3,8,980,1.0,2006,98199,47.6386,-122.38799999999999,1020,4000
20336,4181200680,2014-05-27,263900.0,3,2.5,1658,2700,2.0,3,8,1658,0.0,2014,98198,47.3667,-122.307,1658,2700
20337,9347300010,2015-05-01,342000.0,3,2.5,1960,3540,2.0,3,8,1960,0.0,2012,98038,47.3568,-122.055,1840,3825
20338,255450020,2014-09-18,367899.0,3,2.5,2420,4725,2.0,3,8,2420,0.0,2014,98038,47.371,-122.01799999999999,2370,4200
20341,9492500170,2014-07-23,879950.0,4,2.75,3020,7203,2.0,3,9,3020,0.0,2014,98033,47.6948,-122.178,3010,7215
20343,7299600920,2014-12-09,279000.0,4,2.5,2009,4800,2.0,3,8,2009,0.0,2012,98092,47.2586,-122.2,1798,4800
20344,8690600050,2014-07-18,255000.0,3,2.5,1530,1116,2.5,3,7,1530,0.0,2005,98028,47.7385,-122.25,1530,7780
20345,1176001119,2015-02-24,609500.0,3,1.75,1590,1113,3.0,3,8,1590,0.0,2014,98107,47.6691,-122.402,1520,1357
20346,3449850050,2014-06-20,420000.0,5,3.0,2630,3149,2.0,3,8,1670,1.0,2013,98056,47.5065,-122.171,2240,4825
20348,6056111350,2015-05-12,439000.0,3,2.25,1430,2343,2.0,3,8,1430,0.0,2012,98108,47.5648,-122.294,1270,1916
20349,7299601630,2014-11-08,310000.0,3,2.5,2242,5744,2.0,3,8,2242,0.0,2012,98092,47.2597,-122.199,2009,5712
